中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,770 Mbps,98611 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,17 ms,1072 Mbps,137216 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,389 Mbps,49868 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,49 ms,408 Mbps,52224 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,470 Mbps,60211 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,332 Mbps,42598 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,312 Mbps,39936 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,339 Mbps,43417 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,17 ms,1048 Mbps,134144 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,54 ms,549 Mbps,70348 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,200 Mbps,25600 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,253 Mbps,32460 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,408 Mbps,52326 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,484 Mbps,61952 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,200 Mbps,25600 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,544 Mbps,69632 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,56 ms,53 Mbps,6838 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,48 Mbps,6223 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,215 Mbps,27545 kB/s
143.47.176.251,443,2a0b:21c0:100a:1b4:0:e627:4415:2a71,DE,Frankfurt,隧道,112 ms,208 Mbps,26624 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,114 ms,50 Mbps,6489 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,168 Mbps,21606 kB/s
141.148.244.95,443,2a0b:21c0:100a:1b6:0:6e0c:32c7:4466,DE,Frankfurt,隧道,120 ms,195 Mbps,24985 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,3 Mbps,405 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,157 ms,43 Mbps,5504 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,147 ms,0 Mbps,66 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,25 Mbps,3204 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,42 Mbps,5419 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,174 ms,97 Mbps,12492 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,183 ms,23 Mbps,2958 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,193 ms,5 Mbps,719 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,207 ms,0 Mbps,46 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,221 ms,75 Mbps,9721 kB/s
8.219.95.212,443,47.84.40.188,SG,Singapore,隧道,251 ms,48 Mbps,6199 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,191 ms,28 Mbps,3606 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,209 ms,1 Mbps,163 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,230 ms,1 Mbps,156 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,206 ms,0 Mbps,37 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,260 ms,0 Mbps,19 kB/s
